RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
1802,Jackson County,Michigan,362,90000,87000,67600,66000,63000,65800,67900,66600,65300,60700,55700,49100,43300,42800,50500,50100,52600,48500,55100,59300,64600,65800,62100,66000,63600,68300,58000,57400,54300,53500,52500,47800,52600,52500,59500,61200,60900,56600,52300,53600,56400,53700,56900,54400,57200,53300,58000,70100,71000,71800,62500,63800,62900,60400,62600,57000,61800,60600,76100,79200,81300,73600,72100,75100,78300,80000,77500,78300,81300,86400,85400,85100,83700,84800,83500,84800,83200,84100,82500,81200,80800,78600,82200,96400,104900,109300,98600,94400,92800,95300,98100,102500,92600,88700,83500,93900,98700,98200,97500,96800,100100,100200,98200,101500,105100,112000,114900,122400,119500,119000,108200,110600,111900,115300,117300,114900,113100,112100,115600,134300,132700,130900,117100,118900,119900,116600,120800,118400,119000,118100,122500,146200,143900,143400,120700,123400,124300,128300,127200,128700,130700,131100,
365,Aiken County,South Carolina,363,117300,119400,111900,106000,104100,96300,96700,100900,102700,102400,77400,81600,80900,97800,92600,91500,90700,91300,92800,98600,94200,99700,92500,101500,101500,106700,100700,92500,87600,91200,101800,103100,92800,82400,79300,83900,82200,84700,93000,96500,93000,88700,85400,93700,91600,91500,90900,74400,77700,68300,84800,88400,90900,94300,90600,101700,102000,102400,94500,104800,103600,105300,90500,101000,107900,112100,105200,94500,91100,83800,90900,87100,89800,85800,88500,90000,90100,92200,85500,88900,90000,96900,94500,96700,100600,107900,110400,113400,114500,118800,117600,114500,108800,117800,144000,146800,139100,113000,115500,119900,122800,120300,119500,118400,124600,111000,119800,123600,141000,130800,125900,119800,118600,112000,113900,118700,126900,128600,124300,124400,122400,127200,126000,125900,126800,127500,128300,133800,133700,137400,127500,134300,143200,154600,152400,141000,135100,133600,135700,140200,150700,156200,169400
2650,Charlotte County,Florida,364,164400,152600,149900,150200,149300,143500,144100,140000,131200,118000,107300,111700,114600,119400,112600,111100,114000,116900,116100,113100,107900,106100,103000,109500,111200,112300,108200,105900,104300,98900,94400,92600,96500,98800,94000,87600,82700,87600,95500,98500,96900,91000,90300,86700,89000,90000,92500,95800,99900,102600,104900,104400,104900,104000,101900,107300,107600,112500,114700,112600,117100,117400,123600,124500,125500,129200,132100,131700,128800,128000,123900,123000,119000,124200,126800,130300,132900,131500,131100,132100,135800,136800,141400,142700,146200,142000,148200,148000,153900,150500,149800,149100,150100,153800,156200,157400,161400,162500,164000,162700,160900,162700,166400,171800,172100,169500,165600,168700,168800,170200,165400,164100,165200,170200,172700,171100,171300,177300,180400,185200,184700,194100,197900,203400,198400,197200,199300,205800,214700,215300,213900,208100,207700,210500,207900,205200,199200,201600,202500,207700,212100,215500,218800
1133,Kenton County,Kentucky,365,118900,120900,108300,106200,107100,108000,106900,102300,102800,99700,93100,97200,97500,102500,96600,99600,102000,101200,102800,105400,111400,107400,101400,103600,108000,110200,105200,103200,103400,95300,92800,95000,99200,105200,102600,114900,107600,104900,95800,96200,103300,100600,99500,95700,93000,91800,95300,97300,96100,91800,96400,103900,107000,102500,102000,98800,98800,92300,93800,96500,103000,104400,103800,106500,106900,110300,105700,108100,108300,109200,99200,102200,100200,110400,110100,115900,114400,110700,111800,110600,110500,110400,108900,110700,108100,110000,110400,110200,113400,117600,119300,118800,115100,124100,128300,141800,136100,134800,123800,123900,126500,130100,131200,130800,128300,128700,127400,135400,135100,136500,130700,132600,132400,130200,129400,130300,133400,134900,136200,152500,152100,152500,135400,136300,137100,139600,141800,143400,145900,145900,145100,156700,158500,160600,151400,149100,150700,147300,151000,151600,152600,155400,155000
1789,Iredell County,North Carolina,366,163400,157300,148300,145100,147100,158100,155700,160300,161500,168600,166600,168200,159300,167200,163500,167800,159700,152100,150600,155500,161600,167000,164300,163100,160000,156700,154300,154700,157700,174100,179600,177500,171000,165800,166600,159300,149800,149900,145200,163800,160600,177600,161800,168700,166400,171100,166900,166400,169000,172700,165500,166400,164500,159600,159600,160200,170900,172900,170400,155900,157900,163600,172800,164100,160300,159100,167400,166300,165600,168500,175100,177100,172700,174600,175400,180600,172900,169100,166500,168500,173000,174400,175500,185000,193300,197400,190300,183200,179900,181100,180700,183000,185800,191600,184700,183500,178500,183600,183100,189200,195500,202700,201600,207300,201600,195300,189700,187600,193800,188900,179100,174100,181600,191900,199300,198700,201400,202100,202800,208600,206500,204300,206900,213100,219700,226600,224200,222600,222200,219400,217000,211600,215600,227900,221600,224900,218900,232000,238400,244400,248300,250900,251200
3004,Rensselaer County,New York,367,164700,166500,163800,166500,161500,157800,156200,160600,162900,168000,164700,155400,152500,156800,162900,161400,156300,155600,158000,160100,163600,165000,155200,156000,150800,161600,159000,161700,157500,154400,149900,157600,163000,166200,158900,156900,149500,151300,154300,158000,158200,153300,155200,156000,155800,158500,154900,161300,159800,162100,159300,158400,160200,157900,158800,161000,158500,161500,158900,162800,167300,165800,161100,155100,154600,157100,155500,157400,161300,162100,160300,160900,161900,164000,161800,161000,159400,159000,157600,159100,155200,161400,158400,167800,156400,155600,150000,157600,157700,157000,156800,155400,154200,150400,155200,157300,152500,149600,151700,159200,164500,163500,165700,160100,161400,160200,159400,153700,152800,155100,157700,163500,164300,165300,161200,170900,171700,173700,164800,164600,163900,170800,171100,171600,164800,168200,170500,173200,171900,171500,172700,177500,172800,171400,169100,179700,183700,182200,178400,178300,180200,182800,
1337,Pueblo County,Colorado,368,111500,107300,106800,104000,103600,102600,101400,97800,91000,92500,105400,115200,119800,118400,117800,114000,112900,110600,112500,108300,108600,109400,114300,106000,111000,109600,118700,115300,114400,113700,109200,112900,108600,110100,110700,122800,118300,110100,102200,99600,99900,98400,105000,107900,104300,104100,102000,102700,100000,98000,102100,104900,110100,106000,105900,105000,104500,103000,105600,105900,109300,110000,119200,119700,117700,114600,113000,107500,110700,113200,119100,116700,115700,117200,118500,120200,124600,126600,122600,120300,117900,125400,130300,125800,127400,125300,132700,134400,135800,139400,139700,140000,139400,140500,144600,146700,149700,147100,149500,144200,144400,144700,143800,148300,148300,155500,152400,154000,150300,151700,152200,155800,157500,157900,161800,164800,168800,164400,164600,164700,170700,173300,171000,170400,170900,172100,169800,164500,162600,158300,170000,179500,191800,182300,181500,182200,188600,189800,187400,186600,188200,191700,202500
704,Sarpy County,Nebraska,369,148000,147900,144100,140900,139000,139500,139600,145200,142900,144600,138200,139800,140500,138800,137100,132300,134900,137300,140100,141500,138300,139200,137300,141600,140700,141700,137800,139100,138800,144200,140300,143900,144000,152500,150600,154500,146200,146100,140300,143900,142900,143800,144200,145500,144100,147700,147600,147400,142200,140900,141300,143900,148000,151100,153000,150700,145800,145200,150000,151800,148800,142300,143000,147400,150000,152400,153700,155200,156200,155800,160300,164300,164500,160300,154400,156900,156300,161700,159200,161800,160000,159900,158400,160500,163300,166000,168300,171300,173100,172100,170100,172300,166900,167200,165800,172900,175500,174600,175400,174600,175600,177200,180000,181300,182600,183600,184400,181000,179700,182900,186500,184600,182300,179700,184700,184900,184400,183600,185100,188000,189900,191100,192800,191000,193800,194500,194200,190500,194900,201900,214700,227900,230500,232200,225900,223500,224800,220000,220300,216800,213200,215400,214800
2714,Hampshire County,Massachusetts,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243000,246200,243100,241400,239400,239200,244100,246000,254700,254700,254200,252900,239800,245300,245300,261900,260800,261000,269400,266400,260300,253200,255200,264600,252600,255000,254000,265800,268100,266300,268700,265000,268200,270900,275900
2679,Deschutes County,Oregon,371,279700,272300,270500,264900,261500,257000,252900,248900,236400,229900,219200,216000,206800,200000,183900,181100,179100,186800,182200,182700,180600,181700,179900,177200,170300,165300,162700,165100,168100,160500,162300,163100,165100,161500,152400,150900,151600,154300,156300,152900,156800,164500,168500,173300,168900,169000,161000,161900,163200,165700,170800,170000,178100,179400,189400,194800,194800,191800,192000,195900,201200,214100,221000,226700,223200,226100,228700,229200,232400,235400,237700,236900,236800,235300,239100,241600,246800,247100,246900,245200,246800,252300,258600,266000,267400,269700,266500,269800,268100,270600,271800,280000,281800,275800,270800,270300,277900,282400,286900,289800,292700,297000,301800,306700,311900,314200,321400,326800,330600,328300,328900,330200,331700,330400,331600,337900,343900,350200,343300,347800,353700,367600,364700,358300,356400,363600,369100,366300,360300,357200,357000,360200,357800,358400,359900,371200,377800,384000,379000,387100,380500,377800,374800
2881,Wyandotte County,Kansas,372,81500,72900,69600,68300,71100,72500,76300,69600,65500,60600,55800,52300,46800,53500,53600,58800,61700,69100,72600,75200,78500,74000,72800,72200,76900,76200,73200,71200,71300,63300,55200,48800,57300,59600,55200,46900,40800,42800,41400,43300,45900,44700,51500,45100,46900,43000,43100,43300,44600,54700,52300,55900,53300,57500,56600,54900,53800,55200,56100,56000,53400,55800,62600,67000,68300,65500,65100,65500,68700,68500,69900,82100,79500,78900,67600,70500,73700,69900,71500,74500,79000,84100,82700,90000,91900,92100,87900,85300,84500,80700,79800,83100,80800,81400,76500,83600,86200,97300,98000,102300,97500,105100,103100,103600,102700,98500,103500,102000,112100,107800,107200,100000,101900,105900,109900,110100,109600,112100,119500,123000,119700,116400,110700,112900,116500,121900,124000,120700,115200,114400,114000,127800,130300,130800,123600,120400,122100,122300,131100,129500,132100,131600,139000
178,Hays County,Texas,373,176100,170500,162100,154400,164100,168400,169000,163300,165500,170700,171500,167800,162400,163700,161000,164000,164000,167100,166400,168400,171300,172400,162800,164500,161600,162900,153700,150700,155500,175300,191300,198700,189800,176400,161100,160800,168800,172600,171200,161900,165700,158900,165700,166300,175100,171200,169400,162700,171400,175500,177400,176500,184100,189400,186500,181700,179400,180500,173800,178100,177200,187200,194700,198900,193600,184300,184900,189700,191100,188600,182200,183400,184200,187600,190500,193400,194900,196900,198900,202500,200000,198000,204200,213400,218500,213800,210900,212200,216900,218600,220800,219200,217500,219800,220100,221400,224000,228100,229000,229400,233800,236700,232200,231100,238600,243400,248100,241700,248300,252900,258100,248800,243500,242200,247700,249100,254400,255900,258400,256100,252500,245800,244200,247400,252200,257300,259400,258000,255700,260000,258600,259500,253100,264500,265400,269600,264300,264900,266500,269700,270300,267000,260500
2913,Cumberland County,New Jersey,374,162200,164800,156800,151800,144300,143200,140100,135000,134000,130900,136000,146100,142800,138600,122500,132800,133000,137200,134900,134900,137500,134800,141800,142900,148700,148400,147900,142500,138700,129400,126000,114200,124900,127200,138800,146100,139900,135400,117200,120900,115100,117300,119100,121700,120200,117500,114300,128100,128100,142700,130200,132900,121800,121500,122900,119900,122300,111300,117000,110300,119900,117500,123900,117300,112100,101800,106300,111200,111400,112900,116200,130200,125800,121600,106500,106100,108000,110300,113500,112800,112500,101800,97900,108000,116700,124700,122200,124500,117000,115800,113000,113100,113200,109000,115400,110800,115100,113500,112700,115400,112100,119600,118700,120200,112200,114800,111100,109400,109400,110300,115500,109800,114900,113100,107700,103000,108700,116600,112700,106800,101800,102000,99400,107100,114100,117100,115700,114600,118000,116200,106600,108400,107900,116800,106900,112600,110500,134600,132300,130800,119400,117300,
2569,Sullivan County,Tennessee,375,106200,107100,104200,106700,102000,101900,103000,102300,95200,88900,91700,98400,99100,96300,96100,101300,102500,100200,97000,95600,94900,89400,98300,100900,112900,104300,103600,95600,94300,88100,89600,97300,103300,103400,98900,106300,102400,101300,87800,92400,98000,101400,102500,97600,95600,96100,99100,104700,101900,101100,97300,105300,101500,102600,102300,103200,102400,96200,101400,102800,107400,105700,105900,104800,104600,103000,100100,97400,98900,100200,101700,105200,104200,105600,103400,103200,105100,106300,107500,107400,106000,109300,102100,104000,99300,104100,102300,107000,108400,113400,113800,112800,106200,100300,99700,101300,107000,108600,114100,112500,115700,112200,114900,117800,121600,120700,119500,117500,119500,120700,118100,118300,116400,122300,119800,122800,124300,129300,129600,133500,132400,132000,129100,129400,125000,122800,125400,126900,127100,124700,130900,134600,139200,137200,130800,127900,125900,134800,136200,137700,136700,136000,141900
1544,Berrien County,Michigan,376,,,,,,,,,,,,,,,,,,,,101900,102800,97300,97200,97100,94700,90500,94100,99200,108200,108800,110300,110100,104200,114700,110100,113400,95300,91900,97700,101500,96200,91200,91100,98600,97700,100300,98300,97800,95800,88400,94100,100000,111600,108400,99800,95700,97000,101800,102500,102400,106800,106700,111800,110900,117500,116500,114800,114000,109900,112200,108600,113000,108700,108700,109400,119000,119800,121800,117100,121600,119700,120000,118100,116800,119400,122800,123100,124800,124500,124600,124100,120700,114600,113300,122700,126700,129200,121700,125100,120300,119000,118300,123300,128500,129800,131400,130900,140600,135000,142000,134100,138600,134800,138600,139600,136100,139600,140500,148800,151700,154500,150200,142900,139700,139200,138300,141300,141600,149600,147800,151100,155900,166600,170300,163600,154700,166300,169500,178000,161000,162900,155800,161600
250,Maui County,Hawaii,377,596800,580700,522800,528000,518400,554000,535600,540100,479300,451800,444600,449600,437000,422000,428900,461600,438000,433100,399700,421700,420300,431800,426800,442000,424700,406000,402300,435000,439800,432300,423800,421300,405900,394300,405400,418100,412400,403100,398300,393100,374500,375100,403700,425200,426700,396800,383200,377400,374700,382600,373800,388600,386700,413100,405300,429600,429700,449700,452500,443300,446400,418200,432900,462400,475500,481700,457000,469300,464500,461000,463800,471800,480800,485600,484800,481700,489000,486700,499800,493100,496500,489300,489100,495300,496200,502600,512000,517600,518500,517600,517200,523300,530800,532600,531500,526600,532400,547500,550300,546200,528200,529500,530300,562600,558900,561600,561900,571100,573100,558100,566000,590800,598000,597900,583100,599000,606700,613400,608400,602100,600500,583100,581700,583600,606700,618200,627200,626500,651900,662800,669200,667900,644400,644700,632800,663500,646100,655100,646300,668000,654700,658700,676700
